sensor1	sensor2	signal_strength	group
183.3918919786811	121.9166787341237	1.3957137524629633	B
247	162	15.430883830053334	A
123.4263027086854	292.368810903281	0.3642120558360563	B
218	97	25.914019163743607	A
372.62461334466934	143.61680205911398	0.46930357098127135	B
232.30911714485086	294.30793683846974	1.6392917905563813	C
128.62126510590315	352.6599575765431	-0.3249660753045986	B
261.48336336848854	240.5149767118592	0.7382476500685249	C
368.0797638371587	127.45198225602508	-0.775230474667395	B
161.37144273762522	183.9528877024881	-0.9443798804982511	C
192.9817761271452	195.147464878024	-0.9600346956681322	C
230	12	14.796382233938516	A
260.421284047347	266.81402947862233	-0.1316072651276289	C
158	279	24.9954599406542	A
79	325	25.41208736902282	A
36	15	15.25518760451359	A
41	84	22.468341092848604	A
71	0	24.789397834459248	A
154.12444900721312	124.17870135977864	0.023790105226084043	B
194.46133435214594	313.160460111513	0.7034190039716327	C
248.23195953480297	85.68473006831513	0.4767914778781428	C
96	373	26.015903582967564	A
79.13030292838812	154.35575228184462	1.226069052211502	B
258.57799079533936	269.9111486550039	0.3347261665503044	C
166.36234438046813	100.6234560161829	0.18796719529875208	B
292	303	25.039840841824837	A
252	35	24.408494124794725	A
259	111	15.794040346512263	A
100.28555933386087	325.58743646368384	-0.7429140164411696	B
337	16	24.427250308121003	A
85	399	24.23720148778577	A
188.87645252686593	238.19562369773323	-2.075638514909269	C
176.63739501909353	219.82322068470393	-1.1977892458333812	C
142.94604314491153	324.8896352946758	2.101758117596425	B
366.63111755624413	210.4490740224719	0.9702561729229215	B
283.63680189986815	138.20048991156847	0.5238272936073388	C
170.5520766787231	385.49174247309566	-2.6714698128161896	B
77.41564139723778	351.38783175498247	-0.14483927425891843	B
32	75	26.535443476714427	A
297	100	14.557539865354418	A
229.32272627949715	380.66933061927557	2.3069141997378675	B
181	160	24.555931655951568	A
114	173	14.469589375897185	A
279	330	22.459549284607906	A
276	79	15.563286932435428	A
301.79036324843764	284.14866449311376	-0.5289825571226943	B
228.65602556161255	182.25520483177226	2.3197508572823557	C
148.16569776485971	267.24084566173326	-0.5935076891233183	C
336	74	14.901215635862709	A
232.9747829324973	145.93084653524966	0.1497028501342272	C
158.00019806645201	295.3866515264241	-0.3309408249245998	C
284	21	14.802408749891985	A
148.9969020765862	225.51237944606595	-0.5428799268605284	C
33.93913870677352	352.8868301771581	-0.4144680260486181	B
376	76	16.534985997176154	A
82	334	25.231752742642186	A
110	111	24.20039731943727	A
76	45	23.829253973357904	A
238.197023190172	165.92514868906386	-1.383678899087831	C
176	384	16.136347204627118	A
54.29880456184753	190.69212765688317	0.5551056056867562	C
292	342	26.860576859370774	A
145.597918516143	193.446371905482	0.36842740773063104	C
259	330	16.13196417896694	A
216	30	24.97428515049643	A
71	114	24.94637632524019	A
55	46	15.092217271223456	A
116	94	25.635056568157896	A
103.48149216221357	174.09353528419354	-0.06433101953751844	C
131	341	15.025979095873565	A
214.20815149322152	262.20278395339847	0.7127913191782022	B
263.0679947324097	96.80694863200188	-0.7298446124593578	B
315.9594804048538	96.73377042636275	-1.4425909052343318	B
209.11829002093324	169.328337097223	-0.8472449758969849	C
168.709098339309	227.68567948611724	-0.9841942691163715	C
399.1999879479408	328.5413303412497	1.262867441393967	B
269	72	26.177098445278006	A
290	230	24.83330125841594	A
190	65	14.800304238228206	A
275.0082738697529	230.36907445639372	1.2438232975413976	B
201.7434546502674	219.83197947413265	-1.793192733110026	C
269	150	23.601343630105752	A
275	295	15.781460905700518	A
266	209	15.029366049183588	A
97.41374190391751	234.3761665145858	0.012644616182044929	C
317	73	13.672625748493065	A
258.32250546664	244.2067821510136	-1.1222650704308768	B
24.62627226486802	193.61480502411723	0.01980231584550793	B
80	123	26.637207216586955	A
173.95799020305276	47.662168741226196	0.39783735630658285	B
192.08828918635845	163.48986979573965	0.32834789200269365	B
285	6	13.931743911272342	A
133	12	14.452683602769438	A
398	0	15.79737118231414	A
182	93	24.08125006279499	A
115.11952177065461	195.2030855068527	-0.4824229549960172	C
181.7704413086176	31.922892574220896	0.5287328370618372	B
304	340	24.46772991837377	A
277.59835198521614	111.39966389164329	2.108461308746464	B
104.82919747009873	297.7027396671474	0.31895766729288316	B
268	99	24.367672636055655	A
227.58597759529948	248.52442629635334	-1.4566291445355375	B
196	74	16.06205220796715	A
223.73459161708496	273.40475199195436	-0.49624366169351936	C
114	158	15.038550526102956	A
15.643285866826773	82.4700590223074	-0.926644545171149	B
276.37917548418045	42.80458875000477	-0.46322780053332757	B
194	146	23.640029524155835	A
269	62	24.099232967276517	A
375	114	16.48080132838398	A
128.5694950260222	116.45875945687294	-0.17233906880355512	B
225.82095802269149	291.2933893964816	-0.33311426748473416	C
82.81987123191357	21.544739603996277	-0.25145503321340246	B
97	120	25.665098123661007	A
291	69	15.496548547793983	A
175.69708535447717	160.206363722682	1.7120772330111418	B
104	352	15.971995949657666	A
111	223	13.791337035463592	A
21.220223046839237	330.9160938486457	-1.1861655827150526	B
31	6	15.387210514513722	A
189.27683965929012	257.9925344289934	-1.8435860786046638	C
116.6969477199018	333.37514754384756	0.14082623698573096	B
196	57	15.838460208720234	A
47.279114834964275	84.93202533572912	0.8054504662904434	B
114.8289704695344	191.73254501074553	0.23210900631154482	B
393.5700673609972	97.00052095577121	-0.7119352380513789	B
87	354	25.88512310897079	A
305.4242817685008	201.7891412600875	0.5242150286008064	B
118.61615097150207	147.26876402273774	0.2529218753247077	B
50	77	25.569608158845806	A
305.94071306570396	126.1449681934017	-0.5300540623247101	C
210.30043895618664	189.5063339511546	-0.3286364512599675	C
77	21	25.930756009502204	A
104	31	12.955536707879972	A
240	339	25.256540604982984	A
357.54702873528004	338.21083223447204	0.7420914756587236	B
28	20	26.38816749203336	A
93.37829751893878	134.6992843784392	0.059620120729011176	B
212.21901071226952	181.64085644686617	-0.509472234282286	C
124	385	23.970572194410366	A
136	231	14.903212218735327	A
194.58616584132753	127.84371241434226	1.303362923508954	C
204.46965372832818	303.9267308632651	-0.07248180271029725	C
235	397	24.09850485962797	A
193.55569770852762	169.36135878158305	-0.0629767601314505	C
259	152	14.53641041565593	A
263.5480978526175	313.44524435698986	0.780872625671275	B
323.07509733363986	262.51822421327233	0.018564347754935	B
139	236	14.884307520329372	A
158	12	24.239841241530076	A
170.53477437943005	203.41486335625945	-1.8726412531296421	C
4.214908834546804	323.77868350595236	0.4752068207630305	B
103.49773382768035	200.57787569239736	0.18818499486618429	B
126.07087088440949	237.73621478906298	-0.508483878037329	C
277.41755367831706	286.789721233737	0.09282431975682463	C
2	14	15.639767801640813	A
83	394	25.24705045111406	A
218.64548046141863	378.1493490561843	0.9165049620271098	B
149.0928125085086	108.79732212538491	-1.151542335951314	C
319.8984577320516	55.01155834645033	0.2314628883761226	B
9	3	16.277110054812464	A
100	229	14.227374340898901	A
237	267	23.93361850205257	A
255	360	25.754296951556018	A
222.28855079678746	203.92086584150547	0.8739461499834839	C
160.39505108561931	193.401463680489	0.13512487724146327	C
176.88268991187215	101.23758548870683	-0.6229838542369784	B
393.1530239060521	207.13888201862574	-0.5689934728032023	B
328	39	15.8620303926463	A
312.3982835561037	335.1006319746375	-0.12641213090831688	B
118.50758902728558	304.00244360789657	-0.8317710983746454	B
6	46	25.16407698623381	A
386.23607102781534	168.22753036394715	-0.2010244326321998	B
266	103	26.245324844234112	A
288.57388542965055	341.82176031172276	2.149928545262473	B
290	312	25.533524612904014	A
102	24	24.265647010959725	A
120.29015757143497	376.5471648424864	-1.1967343016214897	B
92	23	15.921156229819271	A
299	384	24.68464451587217	A
32.99058983102441	364.85272152349353	-1.282967404762548	B
51	25	22.95397513120561	A
94	13	24.356257085466396	A
245.87548732728007	257.7885351516551	-1.2099521685677905	C
266.62905442557695	182.97974920451233	0.31764362697746595	C
81	358	25.763373288142553	A
358	48	16.97143236032258	A
324	2	12.900104167406406	A
102.33278105938275	191.32392034599022	-2.0254109088996133	C
227	258	24.718756776706957	A
20	209	14.532730624286053	A
134	344	16.65629637657079	A
236.50683294981718	134.64318308979273	-1.3226755662174243	B
114.5117943175137	144.6226343512535	0.9373977470393302	B
175.9818055729859	197.4546462823167	-0.588535604104186	C
246.2585597967049	173.2666267836279	0.67422370643966	C
161.6894657275144	250.49696591609057	-0.3208696541393369	C
62	108	23.96671189361469	A
33	30	26.446626532593857	A
248	123	15.553914969763067	A
52	118	13.710068936386113	A
182	381	17.323366354753155	A
77.89437072351575	163.1304632872343	-0.6494467460850764	B
98.35495837032795	178.8755441084504	0.3876398228633457	B
153.97621802985668	283.37324038147926	-0.48143198079430977	B
196.86135179947604	186.24463002624444	0.6074612609189952	C
262	286	25.037698250433273	A
291.59134459575927	149.97939757905175	-1.5368683491440938	C
93	391	25.829355256210633	A
133	56	25.657034533961074	A
226	390	27.071089142645206	A
29	13	22.938646823852014	A
271.80297661667987	181.9571908884913	-1.5641518550025277	C
171.12381102145036	180.8948543522448	-0.05626563163510568	C
148.3543497053473	159.95791911517475	1.0959988983125455	C
51.02545199915767	299.9293267726898	1.3119260855576402	B
195	246	14.547421656349357	A
343.57779202982783	360.86278930306435	1.130598133861082	B
297	390	24.08934679776803	A
69.68917092308402	367.568221129477	-0.4394018951045688	B
206.65895397647145	232.13578638048014	0.35654912537375577	C
138.60903261229396	322.69806871190667	0.34519571020680634	B
267	289	17.559913539510877	A
48	14	25.14468166881984	A
344.8344688862562	250.43649906292558	-0.4125979292335907	B
79	239	13.270406505491653	A
181.81066680699587	41.45311815664172	-0.2828271149927723	B
209	29	13.235405238480357	A
261	71	24.98804924728893	A
223	242	25.6192586517675	A
215	345	15.268452329048857	A
237.5481428578496	34.09197134897113	-0.40839411669935693	B
119	76	26.63599902576552	A
80	10	24.770820996217257	A
288	312	24.632285273049416	A
264	135	16.136919186910898	A
360	133	15.312449993204984	A
140.98256041282264	307.55657397406293	1.9387073188548472	C
68.41790731996298	196.76965940743685	0.3971153186674856	B
340	32	14.063105252375612	A
263	165	26.45512375326019	A
223.6599186743394	148.61171544387267	0.5532617328847668	C
55	36	26.20380051702442	A
50.96278078854084	124.25453858450055	-0.5223328466228887	B
328	27	14.228626962202199	A
128.71076660230756	131.12643733620644	-1.4180505998818802	B
341	0	13.902741104364647	A
198	7	16.576587868061726	A
282.49121806395993	143.03417770914865	0.5984763169643281	C
208	7	23.719080561412248	A
109	153	25.329815528537228	A
245.64739850972913	226.07457810593905	1.7526269589944494	C
257	36	23.653644568307964	A
240.44604739174247	41.84235744178295	0.12297303665275718	B
119	211	25.0327752801982	A
391.7193706147373	306.88779074698687	0.18425966011282022	B
311.4067131653428	206.4119272865355	0.4395518039566094	B
187.37156564735469	109.79657009777746	-0.4692195121753202	C
254	386	25.74732700083981	A
111.8114304728806	112.01247526332736	-0.4834130318690963	B
172.77313192506938	145.06961807519247	-0.1844040043572727	C
208.6724675258103	186.95825906349634	-0.29460990435738904	C
302	350	23.69740827252744	A
208.49380672584363	236.23681266029143	1.5324443416624092	C
107	87	16.2214719175405	A
99.91007912904024	273.00108866766095	-0.13923141097103853	B
159	158	15.782739662288789	A
217.90955421307393	263.4139757947511	-0.9873094055760189	C
218	54	24.28310993458804	A
104.80719339102507	112.9744497127831	0.036861238221703944	B
199.45798512081774	126.82244976648377	-0.2277887387560579	C
99	157	24.08002863183565	A
169.3011962324969	155.54846781519979	-0.5240748203953045	C
40	144	14.630028041430746	A
272	190	14.881704574835174	A
335.1968820206821	306.666842661798	0.9107371711561472	B
93	137	24.54725335064824	A
143.00306971051194	128.5324983446396	-1.4368897720883547	C
270	330	24.0419474571143	A
108	162	14.005486233727126	A
74.02342308222171	253.32990793833588	-0.002055762330757524	C
266.1772290087425	187.97653991635875	0.48884947406308965	C
91	11	26.06907883991337	A
216.81873443512856	261.7068688141982	-2.1303289631087914	C
206.1425490018463	244.4446505251244	1.6761028182880329	C
229.7480658666489	200.40875067998752	-0.13982749095424415	C
321.3393645361066	88.71196378022432	-1.0448418003368158	B
289	349	25.67713696807007	A
253.5113936207352	218.78043823723453	-0.08941169425673656	C
262.57632663473487	122.92342390865088	1.1143608425645597	B
209	365	14.170604395915769	A
214.9718883993796	199.02045391034807	-0.5242846569360641	C
184	280	25.053713296127782	A
111	54	26.252890705671252	A
206	200	14.315502791496352	A
275	312	14.336479512569714	A
186.3079135698337	184.39290186101206	0.6159880175290307	C
94	274	14.988166801621071	A
20	283	14.092301040185127	A
241.49647327139974	67.16371541842818	1.0307207280745119	B
315	79	14.240599735070868	A
274.5307509909711	136.69225936368701	-2.0761501420776587	C
212	9	25.41031461274861	A
118.36124064476323	149.78531968184285	-0.05609776770386754	C
196.23960033895102	131.9202188840872	-0.6267528613450695	C
44.64239086955786	185.38559544831514	-1.910174444242002	B
203	74	13.892643451731942	A
96	52	13.63828161009874	A
86	364	24.84149342543829	A
270	357	24.214664157574525	A
389	8	15.997263477119889	A
124	260	25.06999530134111	A
32.52852391451597	275.09225169196725	0.972956119200554	B
186.82082476429707	232.10879757819922	1.5820877567372096	C
296.86725744977593	147.90329476818442	-0.6045125909044211	B
176.86663435712723	175.91237807377084	1.0421379749968978	C
248	335	13.767477654533497	A
37	320	15.417595152215881	A
285	29	25.545483800883165	A
250	159	16.25934343146848	A
105	340	15.40347468675696	A
375	133	17.870140104374343	A
275	177	25.44189688917476	A
333	4	15.246550903804758	A
89	334	27.248880604498005	A
299.90414253656405	268.2638206786056	0.36515163299632986	C
275	137	25.282008388297857	A
23.270685877650976	96.02598762139678	0.5488928745303238	B
236.69228898361325	190.85058234632015	-1.6649459642296731	B
92	27	16.238151947326664	A
140.56320628151298	53.16100334748626	2.24432257710017	B
137.62795394286513	60.48082998022437	-0.9592797230321743	B
231	367	15.243920227579123	A
209.19929509982467	111.27604153007269	-1.1874477747244185	B
275.95022355803576	199.5532684104391	1.3739962312132654	C
219	84	25.110384847481303	A
69.6425654925406	394.59181977435946	0.8137701422679219	B
170	345	14.199074884783073	A
92	323	15.105590716566143	A
376.99801540002227	148.43092234805226	-0.5616975949758136	B
283	13	26.379901894420854	A
139.8581932298839	123.0352807790041	0.9378993089524003	B
53.599487245082855	153.07535137981176	1.6100363013710197	B
166	76	15.810519066025217	A
67	22	14.654357889581522	A
200.46197098264795	177.83437523167947	-2.6132990187211877	C
360	41	16.006482502568968	A
358.942093513906	169.4783290848136	-2.3887594792698317	B
225	215	25.39289534590707	A
389	51	14.798833661913335	A
209	390	25.06407521606149	A
161	375	13.491280079970366	A
147	385	14.794245991049893	A
234.13098089461778	173.2119667452317	0.331705047519651	C
61	88	25.084843062271283	A
132	272	24.94756627448489	A
271	71	24.726848649576077	A
211.6545694360055	263.3876750601146	0.6689248455028803	C
179	374	14.864120750933942	A
245.39314042776823	291.0155729390681	-0.06730450423485983	B
211	375	16.011832043339894	A
217.8257050751978	259.7878331494555	0.7444020482641938	C
220	348	24.4140301667461	A
276	235	25.27070962402841	A
315	351	25.223464002733916	A
82	74	24.656295530982412	A
